ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[header]Hit	AOI[top_menu]Hit	AOI[image]Hit	AOI[info1]Hit	AOI[info2]Hit	AOI[Rectangle 8]Hit	AOI[Rectangle 10]Hit	AOI[Rectangle 11]Hit	AOI[Rectangle 12]Hit	AOI[Rectangle 13]Hit	AOI[Rectangle 14]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1062520	16:05:51.644	1491573498811471																97		Fixation	100	1383	1871												2164	1379	1045	1416	1032	1397	1038	1390	1863	374.14	42.16	384.27	45.60	379.21	43.88	228.05	196.49	527.09	285.51	190.51	532.47					551.65	551.65	2.68	2.54	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1067116	16:05:56.240	1491573503407249																98		Fixation	142	826	1786												2438	820	966	859	923	839	944	832	1769	222.49	63.47	233.18	75.15	227.83	69.31	207.51	189.83	520.03	265.41	189.06	521.22					544.21	544.21	2.65	2.51	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1067374	16:05:56.498	1491573503665104																99		Fixation	200	1338	1843												2453	1355	1014	1365	1003	1360	1008	1353	1833	367.83	50.39	370.46	53.34	369.14	51.86	210.63	190.41	521.05	268.47	189.51	522.87					545.08	545.08	2.55	2.46	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1067607	16:05:56.731	1491573503898363																100		Fixation	167	1378	1860												2467	1379	1031	1377	1036	1378	1033	1371	1858	374.27	45.89	373.64	44.39	373.95	45.14	213.06	190.94	521.87	270.99	189.73	524.72					545.82	545.82	2.63	2.48	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1067791	16:05:56.914	1491573504081986																101		Fixation	234	1435	1737												2478	1437	903	1448	904	1442	903	1435	1728	389.95	80.47	392.98	80.28	391.46	80.37	213.48	191.47	522.18	271.36	190.24	525.09					546.26	546.26	2.68	2.53	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1068141	16:05:57.265	1491573504432550																102		Fixation	66	1331	1785												2499	1322	965	1340	975	1331	970	1324	1795	358.67	63.78	363.70	60.96	361.19	62.37	212.46	191.14	522.30	270.44	190.00	524.65					546.34	546.34	2.78	2.65	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1068241	16:05:57.365	1491573504532360																103		Fixation	200	1318	1790												2505	1303	948	1340	1018	1321	983	1314	1808	353.67	68.37	363.63	49.48	358.65	58.93	212.15	190.99	522.37	270.13	189.88	524.54					546.38	546.38	2.82	2.71	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester15	tester15	07/04/2017	2925011	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-825	1888	4649									1068558	16:05:57.681	1491573504848965																104		Fixation	67	1319	1797												2524	1325	963	1330	978	1327	970	1320	1795	359.65	64.21	360.87	60.19	360.26	62.20	211.75	191.07	523.00	269.81	190.09	524.85					547.03	547.03	2.69	2.61	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	87	1888	4649									931440	16:02:17.988	1491573136969646																1		Fixation	183	388	0												19	422	70	364	98	393	84			114.50	306.81	98.79	299.24	106.65	303.03	198.06	205.38	628.61	258.17	208.35	628.96					652.01	652.01	2.85	2.93	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	87	1888	4649									931806	16:02:18.354	1491573137336197																2		Fixation	267	526	18												41	564	114	516	98	540	106	533	19	153.07	294.96	139.95	299.22	146.51	297.09	198.18	205.56	629.63	258.21	208.50	630.00					653.01	653.01	2.85	2.93	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	87	1888	4649									932139	16:02:18.688	1491573137669456																3		Fixation	167	1063	339												61	1055	431	1084	416	1069	423	1062	336	286.29	208.88	294.20	212.81	290.25	210.84	199.51	204.98	629.71	259.35	208.08	630.51					652.77	652.77	2.83	2.88	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	87	1888	4649									932373	16:02:18.921	1491573137902769																4		Fixation	100	981	348												75	965	446	1019	425	992	435	985	348	261.89	204.80	276.54	210.52	269.21	207.66	199.19	205.05	629.61	259.15	208.13	630.32					652.73	652.73	2.77	2.83	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	87	1888	4649									932589	16:02:19.138	1491573138119429																5		Fixation	117	516	908												88	537	957	509	1006	523	981	516	894	145.68	65.99	138.16	52.63	141.92	59.31	198.21	204.18	629.52	257.98	207.24	629.94					652.46	652.46	2.89	2.82	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									933456	16:02:20.004	1491573138986130																6		Fixation	117	427	957												140	413	943	434	962	423	952	416	979	111.96	69.74	117.91	64.75	114.94	67.25	198.02	204.26	628.57	257.88	207.33	629.05					651.61	651.61	2.61	2.82	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									933739	16:02:20.287	1491573139269351																7		Fixation	150	536	965												157	514	933	561	919	537	926	530	953	139.41	72.45	152.34	76.31	145.87	74.38	198.49	204.28	628.78	258.35	207.36	629.51					651.77	651.77	2.68	2.81	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									933989	16:02:20.537	1491573139519335																8		Fixation	283	599	944												172	590	936	624	898	607	917	600	944	160.05	71.82	169.42	82.11	164.74	76.97	198.75	204.31	629.16	258.60	207.34	629.82					652.11	652.11	2.73	2.81	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									934339	16:02:20.888	1491573139869489																9		Fixation	167	534	948												193	542	918	555	948	548	933	541	960	147.03	76.64	150.65	68.33	148.84	72.49	198.35	204.27	629.75	258.17	207.40	630.33					652.69	652.69	2.72	2.80	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									934722	16:02:21.271	1491573140252495																10		Fixation	67	532	935												216	535	868	549	923	542	895	535	922	145.21	90.21	148.87	75.28	147.04	82.74	196.98	204.40	630.49	256.78	207.94	630.93					653.56	653.56	2.75	2.81	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									934839	16:02:21.387	1491573140369121																11		Fixation	300	596	952												223	606	948	617	919	611	933	604	960	164.37	68.55	167.46	76.31	165.91	72.43	197.16	204.39	630.27	256.98	207.91	630.68					653.33	653.33	2.78	2.81	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									935289	16:02:21.837	1491573140819399																12		Fixation	117	628	944												250	629	959	653	917	641	938	634	965	170.74	65.41	177.13	76.83	173.94	71.12	197.53	204.38	629.88	257.36	207.78	630.28					652.93	652.93	2.78	2.83	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									935506	16:02:22.054	1491573141036069																13		Fixation	100	659	961												263	666	922	672	938	669	930	662	957	180.79	75.40	182.29	71.16	181.54	73.28	197.75	204.41	629.76	257.56	207.77	630.27					652.80	652.80	2.78	2.82	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-27	1888	4649									935989	16:02:22.537	1491573141519373																14		Fixation	100	694	954												292	693	876	717	936	705	906	698	933	188.08	87.92	194.60	71.57	191.34	79.75	197.55	204.42	629.87	257.38	207.80	630.34					652.93	652.93	2.59	2.79	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-141	1888	4649									936172	16:02:22.721	1491573141702608																15		Fixation	100	432	1150												303	420	973	457	1027	438	1000	431	1141	114.10	61.57	124.07	46.89	119.08	54.23	196.82	204.28	630.19	256.63	207.84	630.71					653.25	653.25	2.63	2.90	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-141	1888	4649									936539	16:02:23.087	1491573142069197																16		Fixation	83	405	1049												325	433	953	412	899	422	926	415	1067	117.41	67.12	111.69	81.63	114.55	74.37	196.55	204.51	630.53	256.42	208.06	630.84					653.67	653.67	2.80	2.76	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-141	1888	4649									936656	16:02:23.204	1491573142185844																17		Fixation	133	475	1023												332	481	887	497	847	489	867	482	1008	130.43	85.04	134.85	95.95	132.64	90.49	196.71	204.54	630.39	256.57	208.06	630.77					653.54	653.54	2.60	2.66	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-141	1888	4649									936989	16:02:23.537	1491573142519320																18		Fixation	100	662	1012												352	653	859	689	894	671	876	664	1017	177.22	92.56	186.97	83.07	182.10	87.81	197.23	204.61	630.61	257.06	208.07	630.94					653.72	653.72	2.51	2.61	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-141	1888	4649									937172	16:02:23.721	1491573142702654																19		Fixation	217	866	1025												363	839	857	888	887	863	872	856	1013	227.73	93.17	241.07	84.88	234.40	89.02	197.97	204.52	630.45	257.78	208.04	631.08					653.46	653.46	2.51	2.63	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-255	1888	4649									937589	16:02:24.137	1491573143119367																20		Fixation	83	947	1139												388	932	889	958	879	945	884	938	1139	252.94	84.54	260.04	87.14	256.49	85.84	198.55	204.47	630.39	258.40	207.79	630.96					653.34	653.34	2.63	2.63	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-255	1888	4649									938189	16:02:24.737	1491573143719295																21		Fixation	83	386	1076												424			397	829	397	829	390	1084			107.77	100.83						256.90	208.23	631.38						0.00		2.63	4	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-369	1888	4649									938672	16:02:25.221	1491573144202582																22		Fixation	67	461	1319												453	438	930	475	944	456	937	449	1306	118.85	73.45	128.80	69.41	123.83	71.43	196.85	204.53	630.38	256.72	208.03	630.82					653.51	653.51	2.65	2.83	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-369	1888	4649									938772	16:02:25.321	1491573144302704																23		Fixation	233	477	1226												459	493	870	492	865	492	867	485	1236	133.76	89.60	133.39	91.01	133.57	90.31	196.87	204.64	630.24	256.72	208.17	630.67					653.41	653.41	2.69	2.74	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									939272	16:02:25.821	1491573144802656																24		Fixation	133	699	1201												489	697	743	709	715	703	729	696	1212	189.23	124.05	192.33	131.64	190.78	127.84	197.28	205.02	630.53	257.11	208.56	631.24					653.77	653.77	2.59	2.64	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									939456	16:02:26.004	1491573144985980																25		Fixation	200	634	1207												500	643	722	640	749	641	735	634	1218	174.63	129.87	173.64	122.62	174.13	126.24	196.86	205.00	630.67	256.74	208.56	631.04					653.93	653.93	2.45	2.56	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									939789	16:02:26.337	1491573145319318																26		Fixation	233	786	1209												520	799	755	801	718	800	736	793	1219	216.84	120.89	217.40	131.03	217.12	125.96	197.27	205.04	630.55	257.12	208.62	631.19					653.80	653.80	2.58	2.53	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-483	1888	4649									940272	16:02:26.820	1491573145802605																27		Fixation	67	924	1221												549	898	762	949	714	923	738	916	1221	243.57	119.02	257.63	131.88	250.60	125.45	198.05	204.97	630.75	257.94	208.42	631.36					653.89	653.89	2.51	2.50	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-597	1888	4649									941505	16:02:28.054	1491573147035937																28		Fixation	233	500	1365												623	511	847	504	748	507	797	500	1394	138.65	95.82	136.79	122.82	137.72	109.32	196.52	204.95	631.26	256.37	208.59	631.77					654.50	654.50	2.62	2.55	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									942038	16:02:28.587	1491573147568825																29		Fixation	117	433	1430												655	412	692	456	737	434	714	427	1425	111.91	138.07	123.80	125.76	117.85	131.91	196.11	205.08	631.53	255.97	208.74	631.97					654.85	654.85	2.43	2.54	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									942572	16:02:29.120	1491573148102557																30		Fixation	117	527	1476												687	526	791	542	774	534	782	527	1493	142.64	111.20	147.07	115.67	144.86	113.43	196.01	204.92	631.19	255.87	208.70	631.71					654.48	654.48	2.45	2.56	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									943089	16:02:29.637	1491573148619240																31		Fixation	133	437	1567												718	424	863	446	822	435	842	428	1553	114.94	91.56	121.10	102.53	118.02	97.05	196.34	204.92	631.69	256.23	208.49	632.03					654.92	654.92	2.51	2.63	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									943905	16:02:30.453	1491573149435778																32		Fixation	133	427	1584												767	401	831	463	914	432	872	425	1583	108.86	100.31	125.74	77.77	117.30	89.04	196.22	204.99	632.36	256.10	208.59	632.80					655.58	655.58	2.35	2.65	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									944155	16:02:30.703	1491573149685712																33		Fixation	67	1010	1353												782	991	660	1043	609	1017	634	1010	1345	269.00	146.57	283.07	160.58	276.03	153.57	197.84	205.34	632.09	257.66	208.87	633.02					655.29	655.29	2.52	2.52	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									945855	16:02:32.403	1491573151385792																34		Fixation	133	1231	1503												884	1240	758	1234	827	1237	792	1230	1503	336.40	119.99	334.87	101.27	335.64	110.63	203.15	205.42	629.88	262.90	207.53	633.32					652.74	652.74	2.48	2.68	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									946538	16:02:33.087	1491573152069133																35		Fixation	150	1298	1505												925	1285	802	1297	786	1291	794	1284	1505	348.76	108.16	351.97	112.41	350.37	110.29	202.85	205.68	630.86	262.63	207.92	634.33					653.78	653.78	2.60	2.59	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									947422	16:02:33.970	1491573152952464																36		Fixation	67	1374	1496												978	1416	722	1359	838	1387	780	1380	1491	384.41	129.86	368.87	98.24	376.64	114.05	202.83	205.75	631.06	262.62	207.97	634.42					653.99	653.99	2.57	2.66	0	0				
23/09/2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	07/04/2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/zlava_197667_nezabudnutelny-splav-dravej-rieky-bela-s-hd-videom-z-raftu (1888x4649)	7	-711	1888	4649									947806	16:02:34.354	1491573153336338																37		Fixation	67	1440	1498												1001	1429	813	1466	746	1447	779	1440	1490	387.89	105.15	397.91	123.26	392.90	114.21	203.26	205.76	631.22	263.09	207.88	634.66					654.11	654.11	2.48	2.47	0	0				
